location,date,new_cases_per_million,new_deaths_per_million,new_vaccinations_smoothed_per_million
Europe,2020-06-29,17.081,0.415,
Europe,2020-06-30,17.32,0.642,
Europe,2020-07-01,17.537,0.613,
Europe,2020-07-02,18.142,0.568,
Europe,2020-07-03,18.653,0.573,
Europe,2020-07-04,17.097,0.47,
Europe,2020-07-05,15.611,0.386,
Europe,2020-07-06,17.769,0.446,
Europe,2020-07-07,16.197,0.608,
Europe,2020-07-08,18.901,0.577,
Europe,2020-07-09,18.353,0.558,
Europe,2020-07-10,19.618,0.533,
Europe,2020-07-11,18.366,0.48,
Europe,2020-07-12,15.705,0.326,
Europe,2020-07-13,19.301,0.371,
Europe,2020-07-14,17.343,0.505,
Europe,2020-07-15,19.118,0.584,
Europe,2020-07-16,20.393,0.494,
Europe,2020-07-17,21.601,0.51,
Europe,2020-07-18,18.07,0.361,
Europe,2020-07-19,15.659,0.267,
Europe,2020-07-20,23.533,0.338,
Europe,2020-07-21,19.388,0.489,
Europe,2020-07-22,21.147,0.494,
Europe,2020-07-23,23.366,0.466,
Europe,2020-07-24,23.574,0.461,
Europe,2020-07-25,18.623,0.367,
Europe,2020-07-26,17.168,0.297,
Europe,2020-07-27,28.865,0.325,
Europe,2020-07-28,20.498,0.443,
Europe,2020-07-29,24.354,0.53,
Europe,2020-07-30,26.524,0.45,
Europe,2020-07-31,26.394,0.508,
Europe,2020-08-01,19.746,0.33,
Europe,2020-08-02,17.28,0.301,
Europe,2020-08-03,32.987,0.394,
Europe,2020-08-04,27.511,0.497,
Europe,2020-08-05,26.638,0.502,
Europe,2020-08-06,29.182,0.447,
Europe,2020-08-07,31.402,0.433,
Europe,2020-08-08,20.789,0.426,
Europe,2020-08-09,18.509,0.295,
Europe,2020-08-10,35.291,0.455,
Europe,2020-08-11,27.308,0.472,
Europe,2020-08-12,30.126,0.45,
Europe,2020-08-13,36.575,0.496,
Europe,2020-08-14,35.785,0.455,
Europe,2020-08-15,27.035,0.629,
Europe,2020-08-16,23.099,0.282,
Europe,2020-08-17,39.451,0.367,
Europe,2020-08-18,30.329,0.478,
Europe,2020-08-19,37.232,0.606,
Europe,2020-08-20,40.384,0.469,
Europe,2020-08-21,42.363,0.443,
Europe,2020-08-22,30.043,0.402,
Europe,2020-08-23,27.219,0.294,
Europe,2020-08-24,47.69,0.382,
Europe,2020-08-25,35.724,0.548,
Europe,2020-08-26,34.36,0.5,
Europe,2020-08-27,53.429,0.516,
Europe,2020-08-28,48.79,0.447,
Europe,2020-08-29,32.448,0.363,
Europe,2020-08-30,29.884,0.297,
Europe,2020-08-31,56.01,0.496,
Europe,2020-09-01,39.989,0.589,
Europe,2020-09-02,46.888,0.55,
Europe,2020-09-03,49.06,0.525,
Europe,2020-09-04,55.27,0.671,
Europe,2020-09-05,40.633,0.453,
Europe,2020-09-06,35.819,0.302,
Europe,2020-09-07,66.615,0.449,
Europe,2020-09-08,49.861,0.606,
Europe,2020-09-09,53.67,0.569,
Europe,2020-09-10,61.541,0.552,
Europe,2020-09-11,65.308,0.572,
Europe,2020-09-12,50.668,0.47,
Europe,2020-09-13,40.24,0.362,
Europe,2020-09-14,73.625,0.505,
Europe,2020-09-15,57.526,0.842,
Europe,2020-09-16,68.328,0.951,
Europe,2020-09-17,73.763,0.838,
Europe,2020-09-18,80.905,0.883,
Europe,2020-09-19,60.132,0.545,
Europe,2020-09-20,52.816,0.418,
Europe,2020-09-21,87.198,0.65,
Europe,2020-09-22,71.245,1.03,
Europe,2020-09-23,81.657,0.922,
Europe,2020-09-24,87.299,0.796,
Europe,2020-09-25,93.009,0.926,
Europe,2020-09-26,71.169,0.784,
Europe,2020-09-27,59.946,0.521,
Europe,2020-09-28,90.295,0.795,
Europe,2020-09-29,64.918,0.791,
Europe,2020-09-30,104.932,1.34,
Europe,2020-10-01,94.504,1.029,
Europe,2020-10-02,102.279,1.115,
Europe,2020-10-03,96.063,0.808,
Europe,2020-10-04,100.42,0.626,
Europe,2020-10-05,109.376,0.894,
Europe,2020-10-06,113.522,1.456,
Europe,2020-10-07,131.299,1.268,
Europe,2020-10-08,147.537,1.228,
Europe,2020-10-09,157.906,1.427,
Europe,2020-10-10,148.537,1.055,
Europe,2020-10-11,118.846,0.94,
Europe,2020-10-12,147.698,1.269,
Europe,2020-10-13,149.265,1.507,
Europe,2020-10-14,188.286,1.785,
Europe,2020-10-15,207.762,1.754,
Europe,2020-10-16,210.204,1.943,
Europe,2020-10-17,196.364,1.548,
Europe,2020-10-18,178.775,1.316,
Europe,2020-10-19,215.168,1.754,
Europe,2020-10-20,212.86,2.399,
Europe,2020-10-21,261.573,2.44,
Europe,2020-10-22,295.398,2.448,
Europe,2020-10-23,308.592,2.7,
Europe,2020-10-24,281.729,2.308,
Europe,2020-10-25,207.778,1.783,
Europe,2020-10-26,374.028,2.784,
Europe,2020-10-27,302.444,3.645,
Europe,2020-10-28,343.776,3.357,
Europe,2020-10-29,378.72,3.536,
Europe,2020-10-30,397.712,4.106,
Europe,2020-10-31,313.652,3.456,
Europe,2020-11-01,295.705,2.833,
Europe,2020-11-02,443.694,3.681,
Europe,2020-11-03,381.827,5.904,
Europe,2020-11-04,344.137,6.307,
Europe,2020-11-05,417.784,4.907,
Europe,2020-11-06,427.52,5.937,
Europe,2020-11-07,410.973,4.491,
Europe,2020-11-08,297.053,3.605,
Europe,2020-11-09,334.099,5.028,
Europe,2020-11-10,320.483,6.517,
Europe,2020-11-11,389.919,6.616,
Europe,2020-11-12,387.757,5.733,
Europe,2020-11-13,382.939,6.56,
Europe,2020-11-14,335.722,5.196,
Europe,2020-11-15,286.844,4.421,
Europe,2020-11-16,308.648,5.412,
Europe,2020-11-17,349.244,7.477,
Europe,2020-11-18,343.091,7.106,
Europe,2020-11-19,359.745,6.476,
Europe,2020-11-20,359.383,7.631,
Europe,2020-11-21,306.295,5.661,
Europe,2020-11-22,247.293,4.662,
Europe,2020-11-23,253.044,5.885,
Europe,2020-11-24,297.671,8,
Europe,2020-11-25,297.555,7.234,
Europe,2020-11-26,320.961,7.105,
Europe,2020-11-27,313.669,7.883,
Europe,2020-11-28,271.833,5.999,
Europe,2020-11-29,216.157,4.769,
Europe,2020-11-30,216.062,5.753,
Europe,2020-12-01,255.294,7.619,
Europe,2020-12-02,275.351,7.177,0
Europe,2020-12-03,299.896,7.532,0
Europe,2020-12-04,298.857,7.469,0
Europe,2020-12-05,265.472,6.008,0
Europe,2020-12-06,227.883,4.811,0
Europe,2020-12-07,211.661,5.299,0
Europe,2020-12-08,248.196,6.922,0
Europe,2020-12-09,285.066,7.178,0
Europe,2020-12-10,307.994,7.034,0
Europe,2020-12-11,316.087,7.825,0
Europe,2020-12-12,282.854,6.059,0
Europe,2020-12-13,232.781,4.985,0
Europe,2020-12-14,221.957,5.339,0
Europe,2020-12-15,270.046,7.843,0
Europe,2020-12-16,323.165,8.088,4
Europe,2020-12-17,339.779,7.069,4
Europe,2020-12-18,333.796,7.823,4
Europe,2020-12-19,288.218,6.253,4
Europe,2020-12-20,248.425,4.588,4
Europe,2020-12-21,244.132,5.339,4
Europe,2020-12-22,303.846,7.715,5
Europe,2020-12-23,327.173,7.598,17
Europe,2020-12-24,346.533,6.683,29
Europe,2020-12-25,273.595,5.11,42
Europe,2020-12-26,186.803,4.264,54
Europe,2020-12-27,180.401,4.448,68
Europe,2020-12-28,225.293,5.356,120
Europe,2020-12-29,329.237,8.395,173
Europe,2020-12-30,367.781,8.45,212
Europe,2020-12-31,385.769,7.294,220
Europe,2021-01-01,315.443,5.635,208
Europe,2021-01-02,214.316,4.385,229
Europe,2021-01-03,224.433,4.479,216
Europe,2021-01-04,268.268,5.452,259
Europe,2021-01-05,370.328,8.793,358
Europe,2021-01-06,363.76,7.213,356
Europe,2021-01-07,402.777,7.272,381
Europe,2021-01-08,389.836,8,432
Europe,2021-01-09,310.477,6.624,449
Europe,2021-01-10,267.375,5.267,459
Europe,2021-01-11,285.384,5.937,704
Europe,2021-01-12,303.693,8.728,771
Europe,2021-01-13,347.073,8.392,865
Europe,2021-01-14,349.464,8.388,948
Europe,2021-01-15,348.318,8.471,1010
Europe,2021-01-16,255.59,7.071,1038
Europe,2021-01-17,212.059,5.332,1043
Europe,2021-01-18,278.355,6.012,1080
Europe,2021-01-19,275.328,8.903,1141
Europe,2021-01-20,317.543,9.156,1182
Europe,2021-01-21,319.556,8.443,1227
Europe,2021-01-22,312.383,8.249,1267
Europe,2021-01-23,234.967,6.887,1322
Europe,2021-01-24,197.064,5.02,1340
Europe,2021-01-25,264.653,6.191,1375
Europe,2021-01-26,239.639,8.654,1395
Europe,2021-01-27,288.727,8.181,1399
Europe,2021-01-28,286.198,7.974,1417
Europe,2021-01-29,276.556,8.078,1439
Europe,2021-01-30,203.979,6.123,1470
Europe,2021-01-31,174.418,4.648,1496
Europe,2021-02-01,230.772,5.77,1517
Europe,2021-02-02,216.373,8.253,1535
Europe,2021-02-03,249.999,7.737,1596
Europe,2021-02-04,217.932,6.438,1633
Europe,2021-02-05,269.209,7.949,1642
Europe,2021-02-06,180.701,5.362,1628
Europe,2021-02-07,153.029,3.85,1610
Europe,2021-02-08,171.839,5.392,1615
Europe,2021-02-09,176.03,7.23,1618
Europe,2021-02-10,211.933,6.788,1621
Europe,2021-02-11,210.352,6.457,1651
Europe,2021-02-12,201.734,6.156,1696
Europe,2021-02-13,167.771,4.631,1711
Europe,2021-02-14,132.964,3.331,1722
Europe,2021-02-15,138.881,4.492,1719
Europe,2021-02-16,166.965,5.895,1721
Europe,2021-02-17,199.292,5.487,1751
Europe,2021-02-18,210.463,5.291,1766
Europe,2021-02-19,210.739,5.452,1747
Europe,2021-02-20,179.211,3.999,1731
Europe,2021-02-21,158.315,2.85,1727
Europe,2021-02-22,141.085,3.622,1740
Europe,2021-02-23,182.153,5.283,1781
Europe,2021-02-24,230.605,4.952,1807
Europe,2021-02-25,231.8,4.552,1842
Europe,2021-02-26,225.15,4.834,1912
Europe,2021-02-27,200.656,3.805,1968
Europe,2021-02-28,164.307,2.725,1985
Europe,2021-03-01,140.093,3.524,2013
Europe,2021-03-02,192.424,4.762,2042
Europe,2021-03-03,233.556,5.085,2087
Europe,2021-03-04,239.011,4.567,2233
Europe,2021-03-05,239.154,4.992,2323
Europe,2021-03-06,211.658,3.613,2418
Europe,2021-03-07,178.736,2.614,2457
Europe,2021-03-08,139.378,3.618,2490
Europe,2021-03-09,203.459,4.536,2512
Europe,2021-03-10,245.797,4.847,2579
Europe,2021-03-11,263.542,4.659,2522
Europe,2021-03-12,258.824,4.456,2513
Europe,2021-03-13,250.611,3.847,2514
Europe,2021-03-14,203.089,2.753,2539
Europe,2021-03-15,165.825,3.724,2576
Europe,2021-03-16,236.003,4.899,2580
Europe,2021-03-17,286.606,4.913,2519
Europe,2021-03-18,297.334,4.423,2487
Europe,2021-03-19,292.844,4.507,2529
Europe,2021-03-20,262.807,3.811,2567
Europe,2021-03-21,236.476,2.941,2585
Europe,2021-03-22,206.481,4.293,2656
Europe,2021-03-23,225.551,5.291,2787
Europe,2021-03-24,335.666,4.921,2957
Europe,2021-03-25,341.027,5.539,3115
Europe,2021-03-26,322.879,6.062,3259
Europe,2021-03-27,295.041,3.987,3332
Europe,2021-03-28,240.84,2.878,3444
Europe,2021-03-29,184.766,3.846,3528
Europe,2021-03-30,259.241,5.204,3541
Europe,2021-03-31,331.028,5.486,3571
Europe,2021-04-01,337.814,5.147,3624
Europe,2021-04-02,298.746,5.005,3450
Europe,2021-04-03,222.957,4.392,3343
Europe,2021-04-04,269.567,3.195,3204
Europe,2021-04-05,148.537,3.497,2991
Europe,2021-04-06,176.163,4.145,3052
Europe,2021-04-07,191.391,6.21,3218
Europe,2021-04-08,369.581,5.945,3383
Europe,2021-04-09,243.766,6.044,3698
Europe,2021-04-10,202.536,4.568,3933
Europe,2021-04-11,316.724,3.195,4064
Europe,2021-04-12,171.72,4.034,4315
Europe,2021-04-13,232.079,5.378,4441
Europe,2021-04-14,275.217,5.837,4475
Europe,2021-04-15,275.653,5.204,4463
Europe,2021-04-16,262.954,5.092,4468
Europe,2021-04-17,217.717,4.196,4432
Europe,2021-04-18,173.849,2.927,4514
Europe,2021-04-19,147.368,3.914,4508
Europe,2021-04-20,210.708,4.998,4497
Europe,2021-04-21,252.147,5.352,4507
Europe,2021-04-22,250.724,4.881,4559
Europe,2021-04-23,236.066,4.807,4566
Europe,2021-04-24,191.666,4.031,4665
Europe,2021-04-25,149.293,2.726,4636
Europe,2021-04-26,129.503,3.419,4723
Europe,2021-04-27,185.298,4.743,4852
Europe,2021-04-28,206.043,4.711,5059
Europe,2021-04-29,208.953,4.33,5247
Europe,2021-04-30,188.43,4.038,5318
Europe,2021-05-01,154.907,3.433,5199
Europe,2021-05-02,108.969,2.094,5204
Europe,2021-05-03,103.54,2.626,5167
Europe,2021-05-04,139.864,3.349,5207
Europe,2021-05-05,160.548,3.807,5298
Europe,2021-05-06,176.55,3.887,5374
Europe,2021-05-07,163.185,3.728,5466
Europe,2021-05-08,131.879,3.183,5640
Europe,2021-05-09,96.623,2.11,5695
Europe,2021-05-10,92.149,2.39,5860
Europe,2021-05-11,127.975,3.325,5982
Europe,2021-05-12,141.761,3.391,6106
Europe,2021-05-13,129.348,3.059,5882
Europe,2021-05-14,119.62,2.915,5919
Europe,2021-05-15,96.285,2.472,6009
Europe,2021-05-16,81.108,1.618,6029
Europe,2021-05-17,75.705,1.921,6024
Europe,2021-05-18,100.701,2.825,6053
Europe,2021-05-19,119.203,2.777,5945
Europe,2021-05-20,92.267,2.474,6170
Europe,2021-05-21,97.196,2.351,6181
Europe,2021-05-22,80.478,1.976,6248
Europe,2021-05-23,63.848,1.369,6216
Europe,2021-05-24,55.641,1.407,6153
Europe,2021-05-25,67.583,2.319,6064
Europe,2021-05-26,80.486,2.404,6119
Europe,2021-05-27,89.074,2.177,6074
Europe,2021-05-28,83.862,1.943,6095
Europe,2021-05-29,67.562,1.7,5960
Europe,2021-05-30,54.523,1.123,5979
Europe,2021-05-31,50.668,1.305,6036
Europe,2021-06-01,63.078,1.764,6257
Europe,2021-06-02,59.289,1.823,6288
Europe,2021-06-03,88.397,1.739,6215
Europe,2021-06-04,64.522,1.699,6298
Europe,2021-06-05,50.881,1.401,6386
Europe,2021-06-06,44.322,1.063,6496
Europe,2021-06-07,48.627,1.085,6688
Europe,2021-06-08,57.01,2.037,6651
Europe,2021-06-09,61.554,1.671,6683
Europe,2021-06-10,73.704,1.68,6882
Europe,2021-06-11,57.856,1.469,6871
Europe,2021-06-12,49.684,1.282,6890
Europe,2021-06-13,45.759,0.773,6838
Europe,2021-06-14,50.759,0.922,6751
Europe,2021-06-15,52.427,1.435,6706
Europe,2021-06-16,54.412,1.493,6653
Europe,2021-06-17,55.994,1.328,6683
Europe,2021-06-18,58.744,1.313,6646
Europe,2021-06-19,53.01,1.198,6599
Europe,2021-06-20,46.897,0.836,6591
Europe,2021-06-21,55.087,1.01,6559
Europe,2021-06-22,59.33,1.344,6721
Europe,2021-06-23,67.476,1.417,6663
Europe,2021-06-24,70.529,1.429,6585
Europe,2021-06-25,68.373,1.479,6609
Europe,2021-06-26,65.682,1.499,6641
Europe,2021-06-27,57.555,1.074,6694
Europe,2021-06-28,81.761,1.163,6783
Europe,2021-06-29,81.081,1.692,6663
Europe,2021-06-30,90.952,1.555,6715
Europe,2021-07-01,105.398,1.377,6740
Europe,2021-07-02,102.772,1.38,6728
Europe,2021-07-03,84.174,1.212,6681
Europe,2021-07-04,81.28,1.029,6662
Europe,2021-07-05,128.337,1.241,6577
Europe,2021-07-06,113.776,1.35,6630
Europe,2021-07-07,131.159,1.42,6579
Europe,2021-07-08,134.635,1.42,6452
Europe,2021-07-09,151.194,1.317,6447
Europe,2021-07-10,112.657,1.258,6427
Europe,2021-07-11,106.516,1.122,6365
Europe,2021-07-12,155.322,1.185,6354
Europe,2021-07-13,186.019,1.425,6268
Europe,2021-07-14,167.472,1.341,6224
Europe,2021-07-15,192.047,1.366,6227
Europe,2021-07-16,200.737,1.346,6353
Europe,2021-07-17,159.319,1.28,6217
Europe,2021-07-18,146.098,1.21,6197
Europe,2021-07-19,206.346,1.22,6130
Europe,2021-07-20,193.158,1.413,6240
Europe,2021-07-21,198.711,1.353,6110
Europe,2021-07-22,198.39,1.437,6036
Europe,2021-07-23,185.728,1.436,5854
Europe,2021-07-24,144.022,1.364,5785
Europe,2021-07-25,118.045,1.233,5705
Europe,2021-07-26,185.573,1.314,5673
Europe,2021-07-27,169.696,1.485,5452
Europe,2021-07-28,180.188,1.524,5410
Europe,2021-07-29,183.609,1.459,5361
Europe,2021-07-30,177.188,1.535,5194
Europe,2021-07-31,131.88,1.423,5280
Europe,2021-08-01,116.864,1.297,5253
Europe,2021-08-02,177.633,1.572,5159
Europe,2021-08-03,156.081,1.639,5023
Europe,2021-08-04,182.952,1.606,5020
Europe,2021-08-05,180.846,1.627,4829
Europe,2021-08-06,179.537,1.598,4674
Europe,2021-08-07,141.146,1.441,4599
Europe,2021-08-08,126.817,1.333,4591
Europe,2021-08-09,161.631,1.594,4549
Europe,2021-08-10,165.426,1.659,4552
Europe,2021-08-11,188.864,1.678,4438
Europe,2021-08-12,191.828,1.678,4458
Europe,2021-08-13,187.011,1.718,4752
Europe,2021-08-14,149.753,1.539,4875
Europe,2021-08-15,132.054,1.445,4795
Europe,2021-08-16,160.432,1.766,4777
Europe,2021-08-17,171.216,1.893,4602
Europe,2021-08-18,195.723,1.985,4461
Europe,2021-08-19,192.962,1.938,4370
Europe,2021-08-20,193.146,1.857,3993
Europe,2021-08-21,158.989,1.716,3777
Europe,2021-08-22,139.423,1.604,3792
Europe,2021-08-23,162.31,2.056,3749
Europe,2021-08-24,180.124,2.176,3713
Europe,2021-08-25,198.157,2.114,3684
Europe,2021-08-26,193.524,2.136,3601
Europe,2021-08-27,168.235,2.089,3589
Europe,2021-08-28,179.363,1.794,3497
Europe,2021-08-29,138.435,1.723,3451
Europe,2021-08-30,148.673,2.068,3429
Europe,2021-08-31,145.72,2.344,3361
Europe,2021-09-01,207.731,2.133,3376
Europe,2021-09-02,188.431,2.227,3311
Europe,2021-09-03,189.309,2.208,3256
Europe,2021-09-04,155.46,1.855,3199
Europe,2021-09-05,141.125,1.797,3180
Europe,2021-09-06,143.555,2.185,3058
Europe,2021-09-07,185.539,2.423,3058
Europe,2021-09-08,178.333,2.35,2829
Europe,2021-09-09,192.852,2.277,2780
Europe,2021-09-10,177.431,2.249,2716
Europe,2021-09-11,142.924,1.909,2677
Europe,2021-09-12,129.241,1.735,2635
Europe,2021-09-13,141.548,2.164,2717
Europe,2021-09-14,161.285,2.704,2541
Europe,2021-09-15,160.189,2.427,2561
Europe,2021-09-16,180.094,2.367,2496
Europe,2021-09-17,172.983,2.364,2408
Europe,2021-09-18,150.256,2.048,2391
Europe,2021-09-19,129.369,1.823,2393
Europe,2021-09-20,147.374,2.387,2255
Europe,2021-09-21,159.018,2.625,2232
Europe,2021-09-22,174.687,2.518,2198
Europe,2021-09-23,178.635,2.609,2140
Europe,2021-09-24,176.122,2.508,2095
Europe,2021-09-25,149.723,2.085,2051
Europe,2021-09-26,140.384,1.883,2001
Europe,2021-09-27,152.891,2.456,2007
Europe,2021-09-28,174.708,2.765,1957
Europe,2021-09-29,192.043,2.8,1894
Europe,2021-09-30,198.802,2.678,2044
Europe,2021-10-01,190.232,2.662,2059
Europe,2021-10-02,168.991,2.386,2096
Europe,2021-10-03,146.428,2.161,2110
Europe,2021-10-04,158.46,2.642,2118
Europe,2021-10-05,185.136,3.219,2217
Europe,2021-10-06,210.667,3.232,2308
Europe,2021-10-07,218.468,3.048,2435
Europe,2021-10-08,208.694,3.122,2424
Europe,2021-10-09,200.28,2.714,2414
Europe,2021-10-10,167.357,2.403,2430
Europe,2021-10-11,180.692,2.953,2402
Europe,2021-10-12,209.948,3.484,2331
Europe,2021-10-13,230.587,3.656,2331
Europe,2021-10-14,251.511,3.464,2056
Europe,2021-10-15,239.771,3.232,2139
Europe,2021-10-16,222.311,2.995,2247
Europe,2021-10-17,201.874,2.732,2341
Europe,2021-10-18,222.721,3.236,2472
Europe,2021-10-19,253.114,4.107,2616
Europe,2021-10-20,294.501,3.932,2699
Europe,2021-10-21,304.416,3.895,2802
Europe,2021-10-22,311.787,3.982,2866
Europe,2021-10-23,279.671,3.741,2927
Europe,2021-10-24,238.084,3.22,2885
Europe,2021-10-25,249.246,3.717,2861
Europe,2021-10-26,290.23,4.7,2852
Europe,2021-10-27,334.156,4.854,2871
Europe,2021-10-28,336.205,4.481,2891
Europe,2021-10-29,336.093,4.562,2942
Europe,2021-10-30,307.831,4.047,2948
Europe,2021-10-31,256.656,3.518,2964
Europe,2021-11-01,256.874,3.998,2885
Europe,2021-11-02,271.5,4.85,2969
Europe,2021-11-03,380.716,5.228,3071
Europe,2021-11-04,387.034,5.207,3425
Europe,2021-11-05,374.323,4.985,3339
Europe,2021-11-06,353.92,4.716,3229
Europe,2021-11-07,280.073,3.585,3189
Europe,2021-11-08,319.162,4.634,3313
Europe,2021-11-09,337.306,5.501,3456
Europe,2021-11-10,439.348,5.863,3497
Europe,2021-11-11,426.231,5.265,3345
Europe,2021-11-12,423.668,5.048,3543
Europe,2021-11-13,368.773,4.886,3739
Europe,2021-11-14,320.074,3.689,3907
Europe,2021-11-15,373.293,4.802,4032
Europe,2021-11-16,403.474,5.805,4070
Europe,2021-11-17,487.097,6.152,4263
Europe,2021-11-18,507.479,5.582,4341
Europe,2021-11-19,482.187,5.521,4429
Europe,2021-11-20,443.995,4.926,4656
Europe,2021-11-21,364.316,3.564,4610
Europe,2021-11-22,467.02,5.038,4670
Europe,2021-11-23,435.494,5.773,4726
Europe,2021-11-24,549.382,5.884,4812
Europe,2021-11-25,556.523,5.744,5065
Europe,2021-11-26,571.864,5.531,5312
Europe,2021-11-27,452.31,4.817,5284
Europe,2021-11-28,377.854,3.834,5360
Europe,2021-11-29,450.301,4.822,5484
Europe,2021-11-30,477.225,5.842,5700
Europe,2021-12-01,563.632,5.957,5766
Europe,2021-12-02,581.082,5.607,5835
Europe,2021-12-03,578.222,5.76,5830
Europe,2021-12-04,465.473,4.875,6068
Europe,2021-12-05,375.748,3.325,6120
Europe,2021-12-06,409.862,4.857,6195
Europe,2021-12-07,519.66,5.765,6270
Europe,2021-12-08,552.219,5.975,6307
Europe,2021-12-09,561.278,5.705,6343
Europe,2021-12-10,538.908,5.681,6552
Europe,2021-12-11,433.101,4.727,6881
Europe,2021-12-12,355.683,3.39,7165
Europe,2021-12-13,422.357,4.435,7279
Europe,2021-12-14,498.737,5.903,7517
Europe,2021-12-15,576.388,5.705,7681
Europe,2021-12-16,572.409,5.444,7793
Europe,2021-12-17,574.578,5.211,7956
Europe,2021-12-18,478.059,4.575,7819
Europe,2021-12-19,388.766,3.178,7813
Europe,2021-12-20,481.498,4.218,7842
Europe,2021-12-21,559.631,5.057,7936
Europe,2021-12-22,648.687,5.32,7757
Europe,2021-12-23,722.333,4.968,7371
Europe,2021-12-24,590.878,4.276,6346
Europe,2021-12-25,594.68,3.799,5445
Europe,2021-12-26,348.422,2.623,4920
Europe,2021-12-27,783.411,3.899,4643
Europe,2021-12-28,964.887,4.938,4133
Europe,2021-12-29,1179.802,5.279,4200
Europe,2021-12-30,1329.782,4.898,4081
Europe,2021-12-31,1161.484,4.324,4099
Europe,2022-01-01,994.149,3.409,4112
Europe,2022-01-02,497.7,2.358,4231
Europe,2022-01-03,1286.197,3.431,4234
Europe,2022-01-04,1546.87,4.687,4212
Europe,2022-01-05,1711.501,4.965,3961
Europe,2022-01-06,1452.192,4.44,3968
Europe,2022-01-07,1696.545,3.661,4544
Europe,2022-01-08,1273.386,3.215,4930
Europe,2022-01-09,1124.862,2.435,5019
Europe,2022-01-10,1339.165,3.565,5090
Europe,2022-01-11,1734.628,4.891,5209
Europe,2022-01-12,1848.111,5,5282
Europe,2022-01-13,1619.528,4.377,5528
Europe,2022-01-14,1767.7,4.288,5393
Europe,2022-01-15,1306.016,3.589,5328
Europe,2022-01-16,1103.634,2.533,5291
Europe,2022-01-17,1379.802,3.83,5138
Europe,2022-01-18,2031.413,4.849,4933
Europe,2022-01-19,2122.049,4.181,4685
Europe,2022-01-20,2208.656,4.432,4392
Europe,2022-01-21,2140.153,4.021,4228
Europe,2022-01-22,1687.796,3.2,4214
Europe,2022-01-23,1383.633,2.438,4105
Europe,2022-01-24,1759.164,3.851,4070
Europe,2022-01-25,2413.832,4.786,3817
Europe,2022-01-26,2358.063,4.353,3723
Europe,2022-01-27,2466.159,4.272,3580
Europe,2022-01-28,2249.26,4.261,3502
Europe,2022-01-29,1829.113,3.294,3349
Europe,2022-01-30,1477.579,2.459,3395
Europe,2022-01-31,1672.14,4.169,3262
Europe,2022-02-01,2260.169,4.638,3189
Europe,2022-02-02,2280.818,4.898,3018
Europe,2022-02-03,2191.875,4.582,2869
Europe,2022-02-04,1940.805,4.334,2768
Europe,2022-02-05,1703.047,3.588,2679
Europe,2022-02-06,1341.497,2.627,2530
Europe,2022-02-07,1956.607,4.642,2383
Europe,2022-02-08,1861.562,5.658,2362
Europe,2022-02-09,1647.27,4.829,2308
Europe,2022-02-10,2238.134,5.354,2262
Europe,2022-02-11,1704.059,4.965,2177
Europe,2022-02-12,1386.596,3.796,2109
Europe,2022-02-13,1077.525,2.611,2092
Europe,2022-02-14,1090.891,4.861,2058
Europe,2022-02-15,1226.006,5.017,1916
Europe,2022-02-16,1618.052,5.844,1983
Europe,2022-02-17,1415.402,5.151,2163
Europe,2022-02-18,1341.166,4.976,2010
Europe,2022-02-19,1105.785,3.613,1901
Europe,2022-02-20,864.872,2.476,1838
Europe,2022-02-21,901.088,3.939,1745
Europe,2022-02-22,990.731,5.326,1644
Europe,2022-02-23,1173.821,4.933,1384
Europe,2022-02-24,1163.26,4.356,1039
Europe,2022-02-25,1027.434,3.995,996
Europe,2022-02-26,795.449,3.146,961
Europe,2022-02-27,601.957,2.414,945
Europe,2022-02-28,669.561,2.973,890
Europe,2022-03-01,1024.127,4.61,840
Europe,2022-03-02,961.715,4.037,799
Europe,2022-03-03,992.486,3.784,759
Europe,2022-03-04,1038.718,3.874,740
Europe,2022-03-05,794.991,2.956,771
Europe,2022-03-06,611.744,1.914,784
Europe,2022-03-07,846.754,2.728,765
Europe,2022-03-08,981.104,3.554,763
Europe,2022-03-09,1050.791,3.466,813
Europe,2022-03-10,1185.73,3.142,833
Europe,2022-03-11,1128.673,3.005,824
Europe,2022-03-12,835.803,2.388,770
Europe,2022-03-13,633.632,1.687,781
Europe,2022-03-14,865.293,2.106,807
